,Hexagon_ID,geometry,H3_centroids
72,891126d1597ffff,"POLYGON ((24.963022886621793 60.17351954130407, 24.965706360643455 60.172829543275256, 24.968164170444076 60.17384102193282, 24.96793851965835 60.17554256187875, 24.96525481657128 60.17623257162721, 24.962796993345812 60.175221029708474, 24.963022886621793 60.17351954130407))",POINT (60.17453106287773 24.965480599607908)
73,891126d1513ffff,"POLYGON ((24.973981912493926 60.169057480495084, 24.976665112538004 60.16836715483262, 24.979123199179327 60.169378441448366, 24.97889809930858 60.17108011699522, 24.976214670286655 60.17177045440491, 24.973756570123737 60.170759104518936, 24.973981912493926 60.169057480495084))",POINT (60.17006881004085 24.976439902385373)
74,891126d336fffff,"POLYGON ((24.96146917448985 60.16570201647073, 24.964152022903498 60.16501193656888, 24.96660918483901 60.16602335639487, 24.966383511775728 60.16772491937959, 24.963700434397605 60.16841501099364, 24.961243259057664 60.16740352790919, 24.96146917448985 60.16570201647073))",POINT (60.16671347920107 24.963926239649567)
75,891126d302bffff,"POLYGON ((24.919678614446365 60.16822799614981, 24.922361366859853 60.16753894546795, 24.924816428788926 60.16855094938892, 24.924588751339126 60.17025206721173, 24.921905769822317 60.170941129494636, 24.91945069486915 60.1699290623521, 24.919678614446365 60.16822799614981))",POINT (60.169240042905464 24.92213357943554)
76,891126d301bffff,"POLYGON ((24.904953168754673 60.16215524465549, 24.907635339465013 60.16146645086752, 24.91008916028563 60.16247858933869, 24.909860823291314 60.16417958480363, 24.90717842352241 60.16486839015057, 24.90472458981687 60.16385618847205, 24.904953168754673 60.16215524465549))",POINT (60.16316742592871 24.907406892617228)
77,891126d33afffff,"POLYGON ((24.944691149300155 60.174944880014195, 24.947374606498958 60.17425533830623, 24.949831517989555 60.17526707658208, 24.949604985549936 60.17696841980937, 24.946921299220385 60.17765797318835, 24.944464374471668 60.17664617166746, 24.944691149300155 60.174944880014195))",POINT (60.17595666117598 24.94714796390231)
78,891126d31afffff,"POLYGON ((24.924311590570458 60.191676880266044, 24.92699622086124 60.19098807592686, 24.929453224638113 60.19200025687164, 24.92922561121913 60.19370130538362, 24.926540751521404 60.19439012134614, 24.92408373466008 60.193377877171756, 24.924311590570458 60.191676880266044))",POINT (60.192689104080756 24.926768497290617)
79,891126d3087ffff,"POLYGON ((24.89621945339082 60.16932369942019, 24.898902125753892 60.168635221524, 24.9013559851548 60.16964754961056, 24.90112718501366 60.17134841879245, 24.89844428347393 60.17203690822717, 24.89599041126253 60.1710245169399, 24.89621945339082 60.16932369942019))",POINT (60.170336070301914 24.898673215761704)
80,891126d356fffff,"POLYGON ((24.9051212000186 60.18017657988647, 24.907804789273825 60.17948805579351, 24.910259916075535 60.18050037580008, 24.910031466532658 60.18220128310848, 24.90734764797712 60.182889818768366, 24.904892508275285 60.18187743555137, 24.9051212000186 60.18017657988647))",POINT (60.181188942716254 24.907576229760323)
81,891126d33c7ffff,"POLYGON ((24.935774600547635 60.16409258104006, 24.93845714153179 60.16340308594504, 24.940912784816327 60.164414832776764, 24.940685900295378 60.166116137937166, 24.93800313030377 60.16680564467473, 24.935547473851074 60.165793834607726, 24.935774600547635 60.16409258104006))",POINT (60.165104370729615 24.93823014697343)
82,891126d31bbffff,"POLYGON ((24.91694211348842 60.18864007383598, 24.919626452590894 60.1879513980739, 24.922082834854844 60.18896364651943, 24.92185489104151 60.190664633947996, 24.91917032255446 60.191353321312334, 24.916713927275826 60.1903410096443, 24.91694211348842 60.18864007383598))",POINT (60.18965236513514 24.919398398686525)
83,891126d1483ffff,"POLYGON ((24.950318951959048 60.152137154332856, 24.953000656012442 60.1514471328853, 24.955456233085084 60.15245856350747, 24.955230119406668 60.15416007882189, 24.952548186542767 60.15485011194606, 24.95009259617824 60.153838618077586, 24.950318951959048 60.152137154332856))",POINT (60.1531486278243 24.95277443229286)
84,891126d044bffff,"POLYGON ((24.94488032271343 60.19296929222685, 24.947565199806743 60.19228001984829, 24.950023420550046 60.193291939067144, 24.94979677748447 60.19499319391119, 24.94711167101857 60.195682477968894, 24.94465343700136 60.194670495501825, 24.94488032271343 60.19296929222685))",POINT (60.19398125435289 24.947338446466517)
85,891126d33bbffff,"POLYGON ((24.93732194759502 60.17190940144349, 24.940005114110186 60.17121998836071, 24.94246140457641 60.17223179418705, 24.9422345417263 60.17393307633249, 24.939551146102634 60.17462250106527, 24.937094842448097 60.17361063200101, 24.93732194759502 60.17190940144349))",POINT (60.172921250139424 24.93977814116363)
86,891126d3167ffff,"POLYGON ((24.938188711152623 60.184829778543254, 24.94087290031345 60.18414054115929, 24.943330168791274 60.18515246699157, 24.94310326132504 60.1868536934471, 24.940418842884228 60.18754294248882, 24.937961561200137 60.186530953415684, 24.938188711152623 60.184829778543254))",POINT (60.185841747261655 24.940645882662505)
87,891126d3287ffff,"POLYGON ((24.91659362112694 60.152595241841944, 24.919275123061198 60.15190602695961, 24.92172889209434 60.152917912579184, 24.92150117218773 60.15461907629575, 24.918819441352273 60.15530830276435, 24.916365659335092 60.15429635392854, 24.91659362112694 60.152595241841944))",POINT (60.153607170272736 24.919047293297904)
88,891126d3003ffff,"POLYGON ((24.90717842352241 60.16486839015057, 24.909860823291314 60.16417958480363, 24.912314960794127 60.165191721271704, 24.91208671144584 60.16689272629494, 24.909404082587454 60.16758154320803, 24.906949932177334 60.16656934353013, 24.90717842352241 60.16486839015057))",POINT (60.16588056942771 24.90963246405968)
89,891126d15bbffff,"POLYGON ((24.973305819503082 60.174162320026866, 24.97598941623863 60.173472087921866, 24.978447833754867 60.174483435549014, 24.978222668065502 60.17618507854999, 24.97553884228191 60.17687532240258, 24.973080411246194 60.175863911505004, 24.973305819503082 60.174162320026866))",POINT (60.17517371058879 24.975764140238084)
90,891126d3317ffff,"POLYGON ((24.940232064945473 60.16951871573215, 24.94291506397535 60.16882919734489, 24.945371341228466 60.16984093993104, 24.945144632675337 60.17154226414302, 24.94246140457641 60.17223179418705, 24.940005114110186 60.17121998836071, 24.940232064945473 60.16951871573215))",POINT (60.170530501190186 24.942688245325023)
91,891126d3187ffff,"POLYGON ((24.911801758181017 60.188316318874236, 24.914486035429974 60.18762776005907, 24.91694211348842 60.18864007383598, 24.916713927275826 60.1903410096443, 24.914029420633767 60.191029580047804, 24.91157332960795 60.19001720305306, 24.911801758181017 60.188316318874236))",POINT (60.18932867549544 24.91425773915707)
92,891126d060fffff,"POLYGON ((24.963899656149064 60.18644139604419, 24.96658415301342 60.185751573505456, 24.969042941970024 60.18676317193586, 24.96881724751577 60.18846465616757, 24.966132521414597 60.18915449043382, 24.963673719014963 60.188142828739274, 24.963899656149064 60.18644139604419))",POINT (60.187453037407295 24.96635834822091)
93,891126d31d3ffff,"POLYGON ((24.908033326520805 60.17778715800319, 24.910716748394158 60.17709852857894, 24.913171862270964 60.178110785372795, 24.91294356720981 60.17981173480206, 24.910259916075535 60.18050037580008, 24.907804789273825 60.17948805579351, 24.908033326520805 60.17778715800319))",POINT (60.17879945762257 24.910488343361628)
94,891126d3137ffff,"POLYGON ((24.929453224638113 60.19200025687164, 24.932137916691428 60.191311335543595, 24.934595224713632 60.19232345109183, 24.934367853824885 60.194024551200755, 24.931682932373196 60.19471348416607, 24.92922561121913 60.19370130538362, 24.929453224638113 60.19200025687164))",POINT (60.19301241529911 24.931910435620235)
95,891126d1587ffff,"POLYGON ((24.968164170444076 60.17384102193282, 24.97084770584331 60.17315090687289, 24.973305819503082 60.174162320026866, 24.973080411246194 60.175863911505004, 24.970396646790228 60.176554038298534, 24.96793851965835 60.17554256187875, 24.968164170444076 60.17384102193282))",POINT (60.17485247801223 24.970622187305967)
96,891126d0613ffff,"POLYGON ((24.953614181197164 60.185797296540535, 24.95629855510397 60.18510770810562, 24.95875673587678 60.18611943756666, 24.958530556101586 60.18782081871579, 24.95584595294069 60.18851041885029, 24.953387758819574 60.18749862613443, 24.953614181197164 60.185797296540535))",POINT (60.186809068915586 24.956072265051926)
97,891126d3343ffff,"POLYGON ((24.946731128867636 60.15963276697765, 24.949413396562232 60.15894294438782, 24.95186931707705 60.159954499378415, 24.95164298317268 60.1616559402016, 24.948960486558022 60.16234577446158, 24.946504552778304 60.16133415622662, 24.946731128867636 60.15963276697765))",POINT (60.16064436483997 24.949186952588285)
98,891126d06cbffff,"POLYGON ((24.952062214260163 60.1779801559058, 24.954745962115016 60.17729048552371, 24.95720349478415 60.178302156172414, 24.95697729293687 60.18000356045377, 24.95429331592902 60.18069324252798, 24.951835769931915 60.17968150862715, 24.952062214260163 60.1779801559058))",POINT (60.17899186945679 24.954519650050084)
99,891126d0697ffff,"POLYGON ((24.942649380036585 60.19025611372508, 24.945334027788185 60.18956685301852, 24.947791931042328 60.19057877445805, 24.947565199806743 60.19228001984829, 24.94488032271343 60.19296929222685, 24.942422406207935 60.19195730754162, 24.942649380036585 60.19025611372508))",POINT (60.19126807806478 24.94510718630794)
100,891126d3307ffff,"POLYGON ((24.945371341228466 60.16984093993104, 24.948054401809426 60.16915130458251, 24.950510982887277 60.17016298177679, 24.95028451665501 60.17186435756286, 24.947601227013557 60.17255400458208, 24.945144632675337 60.17154226414302, 24.945371341228466 60.16984093993104))",POINT (60.17085266000653 24.947827825449295)
101,891126d330bffff,"POLYGON ((24.946051334388663 60.16473690222543, 24.948733998468207 60.16404717324959, 24.951190249220833 60.165058789348784, 24.95096384916696 60.166760197666775, 24.948280956097147 60.167449938313055, 24.945824692081892 60.16643825896927, 24.946051334388663 60.16473690222543))",POINT (60.16574856120106 24.948507488315688)
102,891126d332bffff,"POLYGON ((24.955650989878187 60.17048484123216, 24.958334173437773 60.16979497191914, 24.96079136215742 60.1708065182599, 24.96056538068288 60.17250799716622, 24.957881968080038 60.173197878177845, 24.955424766005454 60.17218626858298, 24.955650989878187 60.17048484123216))",POINT (60.17149643047274 24.958108081774082)
103,891126d06d7ffff,"POLYGON ((24.946241172630657 60.18276184405148, 24.948925255764838 60.182072384326034, 24.951382815065127 60.18308418147678, 24.951156304520133 60.18478550159912, 24.94847199215405 60.18547497300306, 24.94601441957535 60.18446311260458, 24.946241172630657 60.18276184405148))",POINT (60.18377368409994 24.948698635003648)
104,891126d316fffff,"POLYGON ((24.94109989584032 60.1824393241847, 24.943783917383936 60.181749981462275, 24.946241172630657 60.18276184405148, 24.94601441957535 60.18446311260458, 24.943330168791274 60.18515246699157, 24.94087290031345 60.18414054115929, 24.94109989584032 60.1824393241847))",POINT (60.18345122966228 24.943557054143156)
105,891126d3043ffff,"POLYGON ((24.910774037877076 60.15737553792869, 24.913455874185853 60.15668653358004, 24.915909669162314 60.157698545629835, 24.915681640774874 60.15939962523856, 24.912999575486197 60.16008864115987, 24.91054576757524 60.15907656589825, 24.910774037877076 60.15737553792869))",POINT (60.15838759278516 24.91322773594335)
106,891126d0683ffff,"POLYGON ((24.94556084715733 60.187865617091084, 24.94824532721278 60.18717625103244, 24.950703217190767 60.18818810922402, 24.950476640399945 60.18988939672059, 24.947791931042328 60.19057877445805, 24.945334027788185 60.18956685301852, 24.94556084715733 60.187865617091084))",POINT (60.18887751818509 24.948018640176603)
107,891126d3103ffff,"POLYGON ((24.92276653301914 60.183860618950476, 24.92545053706277 60.18317173249148, 24.92790689322284 60.184183854485454, 24.92767925841413 60.1858849261637, 24.924995025064835 60.18657382423859, 24.922538655840427 60.1855616390177, 24.92276653301914 60.183860618950476))",POINT (60.18487278380261 24.92522279216145)
108,891126d3217ffff,"POLYGON ((24.92463802142681 60.15052737509001, 24.92731941783605 60.14983793810114, 24.929773477374745 60.15084969526387, 24.92954615357056 60.15255095263697, 24.92686452830793 60.153240401232885, 24.92441045571334 60.152228580847044, 24.92463802142681 60.15052737509001))",POINT (60.151539175075555 24.927091984143818)
109,891126d33b7ffff,"POLYGON ((24.93664056576877 60.17701306054995, 24.939324128923975 60.17632374113523, 24.941780749708666 60.177335608057334, 24.941553820534708 60.179036857630734, 24.938870028200736 60.17972618869575, 24.93641339422998 60.17871425853546, 24.93664056576877 60.17701306054995))",POINT (60.17802497034641 24.939097089624436)
110,891126d0643ffff,"POLYGON ((24.9623451407486 60.17862397395093, 24.965029011530362 60.17793406952069, 24.967487152109612 60.17894560920409, 24.967261435340216 60.18064711657755, 24.964577335422792 60.1813370327278, 24.96211918142092 60.180325429783, 24.9623451407486 60.17862397395093))",POINT (60.179635556555205 24.964803184481926)
111,891126d1487ffff,"POLYGON ((24.952548186542767 60.15485011194606, 24.955230119406668 60.15416007882189, 24.95768601331752 60.155171507317164, 24.95745998768932 60.15687303218378, 24.954777825984117 60.15756307699168, 24.95232191875891 60.156551585247634, 24.952548186542767 60.15485011194606))",POINT (60.155861583317616 24.95500398370742)
112,891126d1493ffff,"POLYGON ((24.945182035781325 60.15181556288398, 24.94786367838816 60.15112565835612, 24.950318951959048 60.152137154332856, 24.95009259617824 60.153838618077586, 24.94741072475232 60.15452853426817, 24.94495543793679 60.15351697504972, 24.945182035781325 60.15181556288398))",POINT (60.15282710172074 24.947637212596824)
113,891126d338bffff,"POLYGON ((24.932864765460398 60.166483224411905, 24.935547473851074 60.165793834607726, 24.93800313030377 60.16680564467473, 24.937776091519627 60.16850690777742, 24.93509315408211 60.16919630921732, 24.932637484486047 60.16818443591725, 24.932864765460398 60.166483224411905))",POINT (60.16749507733448 24.935320325030318)
114,891126d06bbffff,"POLYGON ((24.952934847844574 60.19090125268904, 24.955619618766995 60.19021175790671, 24.958078130399524 60.191223548380776, 24.957851884466248 60.192924896890666, 24.95516688421939 60.19361440337288, 24.952708359240784 60.192602549643745, 24.952934847844574 60.19090125268904))",POINT (60.191913086081904 24.95539326252763)
115,891126d064fffff,"POLYGON ((24.967487152109612 60.17894560920409, 24.97017108429287 60.1782555877288, 24.972629528823315 60.179267061894635, 24.97240405465088 60.1809686208002, 24.969719893340592 60.18165865400943, 24.967261435340216 60.18064711657755, 24.967487152109612 60.17894560920409))",POINT (60.17995712630009 24.969945499810745)
116,891126d3377ffff,"POLYGON ((24.953420416959673 60.16777181161406, 24.956103371506817 60.1670819539925, 24.95856024307442 60.168093502519994, 24.958334173437773 60.16979497191914, 24.955650989878187 60.17048484123216, 24.953194104978174 60.169473229453004, 24.953420416959673 60.16777181161406))",POINT (60.16878340303436 24.955877191710904)
117,891126d3373ffff,"POLYGON ((24.951190249220833 60.165058789348784, 24.95387297478632 60.16436894341157, 24.956329529269127 60.16538049410964, 24.956103371506817 60.1670819539925, 24.953420416959673 60.16777181161406, 24.95096384916696 60.166760197666775, 24.951190249220833 60.165058789348784))",POINT (60.166070382932595 24.953646706894652)
118,891126d06c3ffff,"POLYGON ((24.94915185444078 60.180371073684306, 24.951835769931915 60.17968150862715, 24.95429331592902 60.18069324252798, 24.9540669597487 60.18239460473433, 24.951382815065127 60.18308418147678, 24.948925255764838 60.182072384326034, 24.94915185444078 60.180371073684306))",POINT (60.18138285048515 24.95160930353464)
119,891126d30a3ffff,"POLYGON ((24.903581361163965 60.17236074488325, 24.90626432460825 60.17167213858521, 24.908718804695045 60.172684399456294, 24.908490334228162 60.174385329831594, 24.905807141584777 60.1750739476892, 24.9033526486179 60.174061623610314, 24.903581361163965 60.17236074488325))",POINT (60.173373048565786 24.90603574422975)
120,891126d06abffff,"POLYGON ((24.958078130399524 60.191223548380776, 24.960762962845386 60.190533936539595, 24.96322177866324 60.19154566149602, 24.962995775439236 60.19324706155173, 24.96031071367755 60.193936685106756, 24.957851884466248 60.192924896890666, 24.958078130399524 60.191223548380776))",POINT (60.19223531626529 24.960536849284562)
121,891126d31cfffff,"POLYGON ((24.918310763891245 60.1784342305571, 24.920994309416223 60.17774536730858, 24.923450031338042 60.1787574935188, 24.923222220764693 60.180458546198004, 24.92053844599584 60.18114742104821, 24.91808271105465 60.18013523161598, 24.918310763891245 60.1784342305571))",POINT (60.17944639961148 24.92076638881016)
122,891126d32afffff,"POLYGON ((24.929091439557144 60.15595343492449, 24.93177329370391 60.1552639747145, 24.934227986539533 60.156275727793286, 24.934000838339582 60.157977004308506, 24.93131875527781 60.158666476139715, 24.92886404934142 60.15765465983295, 24.929091439557144 60.15595343492449))",POINT (60.156965230840136 24.93154603555619)
123,891126d334fffff,"POLYGON ((24.95186931707705 60.159954499378415, 24.954551646233565 60.15926455984107, 24.95700787038668 60.16027604944448, 24.956781778705857 60.161977541832634, 24.954099220637875 60.16266749305402, 24.95164298317268 60.1616559402016, 24.95186931707705 60.159954499378415))",POINT (60.16096603186285 24.95432544445257)
124,891126d3057ffff,"POLYGON ((24.907863764069074 60.159765464969944, 24.91054576757524 60.15907656589825, 24.912999575486197 60.16008864115987, 24.912771392811077 60.16178967870117, 24.91008916028563 60.16247858933869, 24.907635339465013 60.16146645086752, 24.907863764069074 60.159765464969944))",POINT (60.1607775830359 24.910317475045858)
125,891126d14a3ffff,"POLYGON ((24.959916198505592 60.15788445853599, 24.962598421598972 60.1571942967666, 24.96505493600368 60.15820565770376, 24.964829240709598 60.159907243664556, 24.962146788752758 60.16059741713872, 24.959690260963953 60.159585992945736, 24.959916198505592 60.15788445853599))",POINT (60.15889586236575 24.962372616173308)
126,891126d064bffff,"POLYGON ((24.96525481657128 60.17623257162721, 24.96793851965835 60.17554256187875, 24.970396646790228 60.176554038298534, 24.97017108429287 60.1782555877288, 24.967487152109612 60.17894560920409, 24.965029011530362 60.17793406952069, 24.96525481657128 60.17623257162721))",POINT (60.17724409097015 24.967712846881263)
127,891126d3163ffff,"POLYGON ((24.935958984737944 60.18211662191372, 24.938642944649683 60.18142739618034, 24.94109989584032 60.1824393241847, 24.94087290031345 60.18414054115929, 24.938188711152623 60.184829778543254, 24.935731746778245 60.183817787300484, 24.935958984737944 60.18211662191372))",POINT (60.18312859279716 24.938415838968055)
128,891126d3027ffff,"POLYGON ((24.91899478910604 60.173331162204356, 24.921677938017034 60.17264220523251, 24.924133329898808 60.17365427030484, 24.923905585901807 60.17535535556924, 24.92122220781725 60.17604432414243, 24.918766802913705 60.17503219584831, 24.91899478910604 60.173331162204356))",POINT (60.17434327011608 24.921450084016424)
129,891126d045bffff,"POLYGON ((24.939737590753367 60.19264646288933, 24.942422406207935 60.19195730754162, 24.94488032271343 60.19296929222685, 24.94465343700136 60.194670495501825, 24.941968392165602 60.19535966251475, 24.939510462433525 60.19434761458594, 24.939737590753367 60.19264646288933))",POINT (60.19365849047248 24.942195410251973)
130,891126d3143ffff,"POLYGON ((24.926361294779344 60.17636741855525, 24.929044734595344 60.175678333048886, 24.93150074744444 60.176690330703515, 24.931273333579544 60.17839147709185, 24.928589664567628 60.17908057422065, 24.926133638627064 60.17806851333714, 24.926361294779344 60.17636741855525))",POINT (60.17737945906562 24.92881721066624)
131,891126d3173ffff,"POLYGON ((24.930818439367254 60.18179373727582, 24.93350233760593 60.181104628517474, 24.935958984737944 60.18211662191372, 24.935731746778245 60.183817787300484, 24.933047619281897 60.184506907695486, 24.930590959013422 60.183494851065475, 24.930818439367254 60.18179373727582))",POINT (60.18280577354182 24.933274989522147)
132,891126d15a3ffff,"POLYGON ((24.97553884228191 60.17687532240258, 24.978222668065502 60.17618507854999, 24.980681403002404 60.17719642390208, 24.98045632570823 60.17889807637805, 24.977772270845783 60.1795883319853, 24.975313522366836 60.17857692336035, 24.97553884228191 60.17687532240258))",POINT (60.17788671069644 24.97799748043022)
133,891126d30afffff,"POLYGON ((24.908718804695045 60.172684399456294, 24.91140183000271 60.171995676280986, 24.913856614023576 60.17300787190907, 24.9136283856746 60.174708853923335, 24.910945131176327 60.17539758867214, 24.908490334228162 60.174385329831594, 24.908718804695045 60.172684399456294))",POINT (60.17369663790517 24.91117349171143)
134,891126d060bffff,"POLYGON ((24.961667196691323 60.1837283088539, 24.964351464349754 60.1830384980355, 24.966809935795343 60.18405009873118, 24.96658415301342 60.185751573505456, 24.963899656149064 60.18644139604419, 24.961441171283045 60.18542973208681, 24.961667196691323 60.1837283088539))",POINT (60.18473995247525 24.964125571259572)
135,891126d158fffff,"POLYGON ((24.971073202405485 60.171449324883525, 24.973756570123737 60.170759104518936, 24.976214670286655 60.17177045440491, 24.97598941623863 60.173472087921866, 24.973305819503082 60.174162320026866, 24.97084770584331 60.17315090687289, 24.971073202405485 60.171449324883525))",POINT (60.17246071769719 24.973531205794533)
136,891126d313bffff,"POLYGON ((24.930135931794236 60.18689704602529, 24.93282022688193 60.186208030975465, 24.935277204415307 60.18722008545446, 24.93504990000561 60.18892121821571, 24.93236537558991 60.189610244902475, 24.929908384922374 60.18859812718949, 24.930135931794236 60.18689704602529))",POINT (60.18790914337879 24.932592812319026)
137,891126d318fffff,"POLYGON ((24.914714309455718 60.18592683374169, 24.91739841920455 60.185238169574745, 24.919854484270743 60.18625042013162, 24.919626452590894 60.1879513980739, 24.91694211348842 60.18864007383598, 24.914486035429974 60.18762776005907, 24.914714309455718 60.18592683374169))",POINT (60.18693912714513 24.917170277463565)
138,891126d14bbffff,"POLYGON ((24.95768601331752 60.155171507317164, 24.96036800757822 60.154481357245444, 24.962824205032913 60.155492720344284, 24.962598421598972 60.1571942967666, 24.959916198505592 60.15788445853599, 24.95745998768932 60.15687303218378, 24.95768601331752 60.155171507317164))",POINT (60.156182913301556 24.960142114042593)
139,891126d3033ffff,"POLYGON ((24.91163014605332 60.17029470380258, 24.914313004032056 60.16960587531629, 24.91676777510082 60.170618007729715, 24.916539701153475 60.172319031842484, 24.913856614023576 60.17300787190907, 24.91140183000271 60.171995676280986, 24.91163014605332 60.17029470380258))",POINT (60.17130687903905 24.91408482014164)
140,891126d15d7ffff,"POLYGON ((24.96660918483901 60.16602335639487, 24.969292094615017 60.16533315948975, 24.971749560272965 60.16634451384476, 24.971524129617134 60.168046128366484, 24.96884099088539 60.168736336997746, 24.966383511775728 60.16772491937959, 24.96660918483901 60.16602335639487))",POINT (60.167034753663565 24.969066553737875)
141,891126d300bffff,"POLYGON ((24.91008916028563 60.16247858933869, 24.912771392811077 60.16178967870117, 24.915225517381778 60.16280175195724, 24.914997422369662 60.16450279906126, 24.912314960794127 60.165191721271704, 24.909860823291314 60.16417958480363, 24.91008916028563 60.16247858933869))",POINT (60.16349070540613 24.912543187914768)
142,891126d3063ffff,"POLYGON ((24.92036223999964 60.163124732473854, 24.923044596031957 60.162435588095306, 24.925499328095636 60.16344753085137, 24.92527171716391 60.16514868120576, 24.922589132098533 60.16583783718512, 24.920134387008396 60.16482583120772, 24.92036223999964 60.163124732473854))",POINT (60.1641367180599 24.922816875154833)
143,891126d3363ffff,"POLYGON ((24.956329529269127 60.16538049410964, 24.95901231627937 60.16469053119709, 24.96146917448985 60.16570201647073, 24.961243259057664 60.16740352790919, 24.95856024307442 60.168093502519994, 24.956103371506817 60.1670819539925, 24.956329529269127 60.16538049410964))",POINT (60.166392022278345 24.95878629068723)
